pred_202_D.png; Acc 0.9790148735046387; Dice 0.8300266108444019; clDice 0.8621792308345413; 0-dim Betti 0.1171875
pred_223_D.png; Acc 0.9883010387420654; Dice 0.8959258167349268; clDice 0.9212001671852504; 0-dim Betti 0.0888671875
pred_253_D.png; Acc 0.9811835289001465; Dice 0.8041550242938891; clDice 0.7776572989681498; 0-dim Betti 0.1416015625
pred_265_D.png; Acc 0.984879732131958; Dice 0.9121531678410698; clDice 0.9219398255024377; 0-dim Betti 0.1240234375
pred_27_A.png; Acc 0.9869279861450195; Dice 0.889803596838898; clDice 0.8790988053938623; 0-dim Betti 0.119140625
pred_292_D.png; Acc 0.9879860877990723; Dice 0.930127431812194; clDice 0.941107275767682; 0-dim Betti 0.1181640625
pred_307_G.png; Acc 0.9858286380767822; Dice 0.8832737320238719; clDice 0.8898610882885223; 0-dim Betti 0.111328125
pred_356_G.png; Acc 0.9905436038970947; Dice 0.9435876721505466; clDice 0.9570577797145489; 0-dim Betti 0.0849609375
pred_383_G.png; Acc 0.9906117916107178; Dice 0.9441939895550627; clDice 0.9587544593932013; 0-dim Betti 0.0927734375
pred_388_G.png; Acc 0.9884679317474365; Dice 0.8803561931853318; clDice 0.8778688790102613; 0-dim Betti 0.095703125
pred_420_G.png; Acc 0.9844398498535156; Dice 0.905085179594128; clDice 0.9073331486081548; 0-dim Betti 0.140625
pred_421_G.png; Acc 0.9843721389770508; Dice 0.9116117757473112; clDice 0.9123794272280941; 0-dim Betti 0.15234375
pred_439_G.png; Acc 0.9880621433258057; Dice 0.9071178542742185; clDice 0.9293277566009847; 0-dim Betti 0.09375
pred_457_N.png; Acc 0.9847066402435303; Dice 0.9149370962843908; clDice 0.9123213625267472; 0-dim Betti 0.150390625
pred_479_N.png; Acc 0.987252950668335; Dice 0.9258126062372082; clDice 0.9422427136100515; 0-dim Betti 0.1279296875
pred_511_N.png; Acc 0.9902901649475098; Dice 0.9440118558600172; clDice 0.9583555376432666; 0-dim Betti 0.1162109375
pred_522_N.png; Acc 0.9891483783721924; Dice 0.9372920469810216; clDice 0.9621207728312753; 0-dim Betti 0.1005859375
pred_548_N.png; Acc 0.9889523983001709; Dice 0.9356794145531623; clDice 0.9463816272634805; 0-dim Betti 0.12890625
pred_573_N.png; Acc 0.9897146224975586; Dice 0.9453370501773948; clDice 0.9616318596225699; 0-dim Betti 0.1123046875
pred_76_A.png; Acc 0.9804177284240723; Dice 0.8609524454451574; clDice 0.8489258689745933; 0-dim Betti 0.150390625
pred_78_A.png; Acc 0.9876246452331543; Dice 0.9176800837377486; clDice 0.9250306348852201; 0-dim Betti 0.1162109375
pred_82_A.png; Acc 0.985522985458374; Dice 0.869097125659947; clDice 0.8907373361212122; 0-dim Betti 0.1044921875
pred_88_A.png; Acc 0.9889442920684814; Dice 0.9282958532485747; clDice 0.9296473396519309; 0-dim Betti 0.103515625
pred_92_A.png; Acc 0.9860129356384277; Dice 0.9207849936267203; clDice 0.9455921147010536; 0-dim Betti 0.087890625
pred_98_A.png; Acc 0.9879751205444336; Dice 0.9108274398868458; clDice 0.9119742436417275; 0-dim Betti 0.103515625

Average:
accuracy: 0.9868890682856242
dice: 0.9085035434135094
cldice: 0.9174514135842876
0betti: 0.11139322916666666
